word;clarification;classification;endіngs;and;look;from;vars;but
Раля́н;;;;;;Rolland;;
Рамаза́н;;;;;;;;
Рама́наўка;;;;;;;;
Рамано́віч;;;;;;;;
Рамано́ўскі;;;;;;;;
Рамзґе́йт;;;;;;Ramsgate;;
Рамуа́льд;;;;;;;;
Раму́нас;;;;;;Ramūnas;;
Рамэ́н;;;;;;Romain;;
Ра́ндаў;Но́рбэрт Ра́ндаў;;;;;Randow;;
Рапапо́рт;;;;;;;;
Расе́я;;;;;;;;
Раско́льнікаў;;;;;;;;
Распу́цін;;;;;;;;
Раство́;;;;;;;;
Расто́ў;;;;;;;;
Расына́нт;;;;;;;;
Расьцісла́ў;;;;;;;;
Ра́сэл;;;;;;Russell;;
Ра́тнэр;;;;;;;;
Ратэрда́м;;;;;;Rotterdam;;
Ра́ўбічы;;;;;;;;
Рафаэ́ль;мастак;;;;;Raffaello;;
Рахі́ль;;;;;;;;
Ро́бін;;;;;;Robin;;
Ро́бэрт;;;;;;Robert;;
Роб-Ґрые́;;;;;;Robbe-Grillet;;
Ро́дзевіч;Леапо́льд Ро́дзевіч;;;;;;;
Ро́дзька;;;;;;;;
Ро́за;;;;;;;;
Розэнбэ́рґ;;;;;;Rosenberg;;
Розэнфэ́льд;;;;;;;;
Ро́куэл;;;;;;Rockwell;;
Ро́ланд;<i>анґ.</i>;;;;;Roland;;
Ро́лянд;<i>ням.</i>;;;;;Roland;;
Ро́мэр;;;;;;Römer;;
Ро́слаў;;;;;;;;
Ро́тшыльд;;;;;;Rothschild;;
Ро́ўда;;;;;;;;
Рох;;;;;;;;
Ро́чэстар;;;;;;Rochester;;
Руа́нда;;;;;;;;
Ру́бік;;;;;;;;
Рубіко́н;;;;;;;;
Рубо́н;;;;;;;;
Ру́бэнс;;;;;;Rubens;;
Рубяжэ́вічы;;;;;;;;
Рудабе́лка;;;;;;;;
Рудамі́на;;;;;;;;
Рудко́ўскі;;;;;;;;
Ру́днікі;;;;;;;;
Ружанцо́ў;;;;;;;;
Ружа́ны;;;;;;;;
Ружэ́віч;;;;;;;;
Руко́йны;;;;;;;;
Румы́нія;;;;;;;;
Румя́нцаў;;;;;;;;
Румя́нцаў-Задуна́йскі;;;;;;;;
Ру́рык;;;;;;;;
Ру́рыкавіч;;;;;;;;
Русе́цкі;;;;;;;;
Русла́н;;;;;;;;
Руставэ́лі;;;;;;;;
Русь;;;;;;;;
Рут;;<i>кат. і нерэліґ.</i>;Ру́та;Руф;;;;
Руф;;<i>прав.</i>;;Рут;;;;
Рушдзі́;Са́лман Ру́шдзі;;;;;Rushdie;;
Ру́шчыц;Фэрдына́нд Ру́шчыц;;;;;;;
Рыбако́ў;;;;;;;;
Рыбалто́ўскі;;;;;;;;
Ры́банька;;;;;;;;
Рыбчо́нак;;;;;;;;
Рыбэнтро́п;;;;;;Ribbentrop;;
Рыго́р;;;;;;;;
Ры́ґа;;;;;;Rīga;;
Рыґале́та;;;;;;Rigoletto;;
Рыдзе́ўскі;;;;;;;;
Ры́льке;;;;;;Rilke;;
Рым;;;;;;;;
Ры́мантас;;;;;;Rimantas;;
Рымашэ́ўскі;;;;;;;;
Ры́мвід;;;;;;;;
Рымдзю́ны;;;;;;;;
Рымкя́вічус;;;;;;Rimkevičius;;
Ры́мскі-Ко́рсакаў;;;;;;;;
Ры́мша;;;;;;;;
Рыпі́нскі;;;;;;;;
Ры́та;;;;;;;;
Ры́ўкін;;;;;;;;
Ры́хард;;;;;;Richard;;
Ры́хтэр;;;;;;Richter;;
Рыч;Ве́ра Рыч;;;;;Rich;;
Ры́чард;;;;;;Richard;;
Ры́чардас;;;;;;Ričardas;;
Ры́чманд;;;;;;Richmond;;
Рэґі́на;;;;;;;;
Рэ́йґан;;;;;;Reagan;;
Рэйн;;;;;;Rhein;;
Рэ́йнхард;;;;;;Reinhard;;
Рэма́рк;;;;;;Remarque;;
Рэ́мба;;;;;;Rambo;;
Рэмбо́;Арцю́р Рэмбо́;;;;;Rimbauld;;
Рэмбра́нт;;;;;;Rembrandt;;
Рэна́та;;;;;;;;
Рэніе́р;;;;;;Rainier;;
Рэнэ́;;;;;;René;;
Рэ́пін;;;;;;;;
Рэ́рых;;;;;;;;
Рэ́чыца;;;;;;;;
Сабале́ўскі;;;;;;;;
Сабаля́ўскас;;;;;;Sabaliauskas;;
Сабаты́ні;;;;;;Sabbatini;;
Сабе́скі;Ян Сабе́скі;;;;;;;
Сабі́ла;;;;;;;;
Сабі́на;;;;;;;;
Сабу́раў;;;;;;;;
Саванаро́ла;;;;;;Savanarola;;
Саве́т;;;-ту;;;;;
Са́вінкаў;Бары́с Са́вінкаў;;;;;;;
Саві́цкі;;;;;;;;
Са́віч;;;;;;;;
Сагано́віч;;;;;;;;
Сага́ра;;;;;;Sahara;;
Сада́м;Сада́м Хусэ́йн;;;;;Saddam;;
Садко́;;;;;;;;
Садо́м;;;;;;Sodom;;
Садо́ўскі;;;;;;;;
Са́дэбіз;;;;;;Sotheby’s;;
Са́жыч;;;;;;;;
Сазанчу́к;;;;;;;;
Сазо́н;;;;;;;;
Саі́д;;;;;;Sayyid;;
Сайґо́н;;;;;;Saigon;;
Сакало́ўскі;;;;;;;;
Сакало́ў-Куба́й;;;;;;;;
Сако́віч;;;;;;;;
Сакра́т;;;;;;;;
Саксо́нія;;;;;;;;
Салагу́б;;;;;;;;
Саладу́ха;;;;;;;;
Саласпі́лс;;;;;;Salaspils;;
Салаўё́ў;;;;;;;;
Салаўкі́;;;;;;;;
Салерці́нскі;;;;;;;;
Сале́чнікі;;;;;;;;
Салжані́цын;;;;;;;;
Са́лівэн;;;;;;Sullivan;;
Саліго́рск;;;;;;;;
Са́лман;Са́лман Ру́шдзі;;;;;Salman;;
Сало́нікі;;;;;;;;
Салу́нскі;;;;;;;;
Сальвато́р;;;;;;Salvator;;
Сальвато́рэ;;;;;;Salvatore;;
Салье́ры;;;;;;Salieri;;
Салямбэ́к;;;;;;;;
Салямо́н;;;;;;;;
Салямэ́я;;;;;;;;
Самаахо́ва;;;;;;;;
Самалі́;;;;;;;;
Сама́ра;;;;;;;;
Самасу́й;;;;;;;;
Сама́шкі;;;;;;;;
Само́йла;;;;;;;;
Самсо́н;;;;;;;;
Самуі́л;;;;;;;;
Самуйлё́нак;;;;;;;;
Самусё́нак;;;;;;;;
Самуэ́ль;;;;;;;;
Санґа́йла;;;;;;Songaila;;
Санґмі́;;;;;;Songmi;;
Санд;Жорж Санд;;;;;Sand;;
Са́ндра;;;;;;;;
Са́ндэрс;;;;;;Sanders;;
Санкт-Пецярбу́рг;;;-гу;;;;;
Са́нча;;;;;;Sancho;;
Са́нька;;;;;;;;
Са́ньнікаў;;;;;;;;
Сан-Дамі́нґа;;;;;;San Domingo;;
Сан-Мары́на;;;;;;;;
Сан-Сусі́;;;;;;Sans Souci;;
Сан-Францы́ска;;;;;;San Francisco;;
Сапе́га;;;;;;;;
Сапе́жын;;;;;;;;
Саплі́ца;;;;;;;;
Сапо́дзька;;;;;;;;
Сапо́цкін;;;;;;;;
Сапуно́ў;;;;;;;;
Са́ра;;;;;;;;
Сара́ева;;;;;;Sarajevo;;
Сара́таў;;;;;;;;
Сарая́н;;;;;;Saroyan;;
Сарбе́ўскі;;;;;;;;
Сарбо́на;;;;;;Sarbonne;;
Сарма́тыя;;;;;;;;
Саро́т;Ната́лі Сара́т;;;;;Sarraute;;
Сартр;;;;;;Sartre;;
Сасю́ра;;;;;;;;
Сату́рн;;;;;;;;
Сатырыко́н;;;;;;;;
Саўдэ́пія;;;;;;;;
Саўра́с;;;;;;;;
Саўт-Ры́вэр;;;;;;South River;;
Сафі́я;;;;;;;;
Сафо́кл;;;;;;Sophocles;;
Сахалі́н;;;;;;;;
Са́хараў;;;;;;;;
Саці́;;;;;;Sati;;
Са́чанка;;;;;;;;
Са́ша;;;;;;;;
Са́юдзіс;;;;;;Sąjūdis;;
Сварамі́р;;;;;;;;
Сво́льна;;;;;;;;
Свэ́дэнборґ;;;;;;Svedenborg;;
Свэн;;;;;;;;
Се́беж;;;;;;;;
Севасто́паль;;;;;;;;
Севасьця́наў;;;;;;;;
Се́вершчына;;;;;;;;
Севяра́нін;;;;;;;;
Севяры́н;;;;;;;;
Селіво́н;;;;;;;;
Селяшчу́к;;;Селешчука́;;;;;
Семашке́віч;;;;;;;;
Семяжо́н;;;;;;;;
Семянто́ўскі;;;;;;;;
Семяню́к;;;;;;;;
Се́на;;;;;;Seine;;
Се́нька;;;;;;;;
Се́ньніца;;;;;;;;
Серабра́нка;;;;;;;;
Серако́ўскі;;;;;;;;
Серафімо́віч;;;;;;;;
Сербанто́віч;;;;;;;;
Сергіе́віч;;;;;;;;
Се́ргій;;;;;;;;
Сердзюко́ў;;;;;;;;
Серж;;;;;;Serge;;
Сержпуто́ўскі;;;;;;;;
Се́рпухаў;;;;;;;;
Се́ўрук;;;Се́ўрука;;;;;
Сё́муха;;;;;;;;
Сібі́ла;;;;;;;;
Сіві́цкі;;;;;;;;
Сіґі́тас;;;;;;Sigitas;;
Сідару́к;;;;;;;;
Сідарэ́віч;;;;;;;;
Сідарэ́нка;;;;;;;;
Сіко́рскі;;;;;;;;
Сіліво́н;;;;;;;;
Сільвано́віч;;;;;;;;
Сі́львія;;;;;;;;
Сільно́ва;;;;;;;;
Сімако́віч;;;;;;;;
Сіманавічу́тэ;;;;;;Simonavičiūtė;;
Сі́манас;;;;;;Simonas;;
Сі́мачка;;;;;;;;
Сімео́н;Сімео́н По́лацкі;;;;;;;
Сімілі́шкі;;;;;;;;
Сімо́н;;;;;;Simon;;
Сімо́на;;;;;;;;
Сіпако́ў;;;;;;;;
Сіпо́віч;;;;;;;;
Сі́ўчык;;;;;;;;
СіЭнЭ́н;;;;;;CNN;;
Скако́ўскі;;;;;;;;
Скандына́вія;;;;;;;;
Скарабага́таў;;;;;;;;
Скары́на;;;Скары́ны, <i>ДМ</i> -ну, <i>Т</i> -нам;;;;;
Скары́нкін;;;;;;;;
Скот;Ва́льтэр Скот;;;;;Scott;;
Скрабату́н;;;;;;;;
Скра́бін;;;;;;;;
Скрыга́н;;;;;;;;
Скура́т;;;;;;;;
Скурато́віч;;;;;;;;
Слабада́н;;;;;;;;
Славамі́р;;;;;;;;
Слава́ччына;;;;;;;;
Славе́нія;;;;;;;;
Славо́нія;;;;;;;;
Сла́ўгарад;;;;;;;;
Сла́ўка;;;;;;;;
Сло́нім;;;;;;;;
Слу́цак;;;-цку;;;;;
Слу́ччына;;;;;;;;
Смактуно́ўскі;;;;;;;;
Смале́нск;;;;;;;;
Смале́ншчына;;;;;;;;
Смаляві́чы;;;;;;;;
Смалянчу́к;;;;;;;;
Смарго́нь;;;;;;;;
Сматры́цкі;;;;;;;;
Смо́ліч;;;;;;;;
Смо́льскі;;;;;;;;
Смугле́віч;;;;;;;;
Снапко́ўская;;;;;;;;
Со́даль;;;;;;;;
Сож;;;;;;;;
Со́калаў-Во́юш;;;Со́калава-Во́юша;;;;;
Со́лсбэры;;;;;;Salisbury;;
Со́львэйґ;;;;;;Solveig;;
Со́мэрсэт;Со́мэрсэт Мо́эм;;;;;Somerset;;
Со́пат;;;;;;Sopot;;
Со́рас;Джо́рдж Со́рас;;;;;Soros;;
Со́рмава;;;;;;;;
Со́тнікаў;;;;;;;;
Со́чы;;;;;;;;
Спа́рта;;;;;;Sparta;;
Спарта́к;;;;;;Spartacus;;
Спэ́кгард;;;;;;Speckhard;;
Спэктэ́йтар;;;-ра;;;Spectator;;
Спэ́нсэр;;;;;;Spenser;;
Стагано́віч;;;;;;;;
Ста́йкі;;;;;;;;
Стакго́льм;;;;;;Stockholm;;
Стако́ўскі;;;;;;;;
Ста́лін;;;;;;;;
Сталінгра́д;;;;;;;;
Ста́лкер;;;;;;;;
Стало́вічы;;;;;;;;
Сталы́пін;;;;;;;;
Стамбу́л;;;;;;İstanbul;;
Станісла́ваўскі;;;;;;;;
Станісла́ў;;;;;;;;
Станісла́ўскі;;;;;;;;
Станішэ́ўскі;;;;;;;;
Станке́віч;;;;;;;;
Станю́та;;;;;;;;
Станя́вічус;;;;;;Stanevičius;;
Стараві́ленскі тракт;;;;;;;;
Стараво́йтаў;;;;;;;;
Стараду́б;;;;;;;;
Старажо́ўка;;;;;;;;
Ста́саў;;;;;;;;
Стасе́віч;;;;;;;;
Стасі́с;;;;;;Stasys;;
Статке́віч;;;;;;;;
Статкя́вічус;;;;;;Statkevičius;;
Ста́ўрапаль;;;;;;;;
Стаўро́гін;;;;;;;;
Стаф;Леапо́льд Стаф;;;;;Staff;;
Стафа́н;;;;;;;;
Стафано́віч;;;;;;;;
Стах;;;;;;;;
Сташке́віч;;;;;;;;
Сташэ́ўскі;;;;;;;;
Сто́лін;;;;;;;;
Сто́ўн;;;;;;Stone;;
Сто́ўнгэндж;;;;;;Stonehenge;;
Сто́ўпцы;;;;;;;;
Страві́нскі;;;;;;;;
Стракапы́таў;;;;;;;;
Стралко́ўскі;;;;;;;;
Стральцо́ў;;;;;;;;
стральцо́ўскі;;;;;;Стральцо́ў;;
Страмі́нскі;;;;;;;;
Страсбу́рґ;;;;;;Strasbourg;;
Страці́еў;;;;;;;;
Стра́ча;;;;;;;;
Стро́еў;;;;;;;;
Стро́нґсьвіл;;;;;;Strongsville;;
Стру́каў;;;;;;;;
Стрыйко́ўскі;;;;;;Stryjkowski;;
Студні́цкі;;;;;;Studnicki;;
Стука́ліч;;;;;;;;
Стуо́ка-Ґуця́вічус;;;;;;Stuoka-Gucevičius;;
Сты́вэн;;;;;;Stephen;;
Сты́вэнсан;;;;;;Stevenson;;
Стэ́йнбэк;;;;;;Steinbeck;;
Стэльмахо́віч;;;;;;;;
Стэнда́ль;;;;;;Stendhal;;
Стэ́фа;;;;;;;;
Стэ́фан;;;;;;Stefan;;
Стэфані́да;;;;;;;;
Стэ́фка;;;;;;;;
Стэх;;;;;;;;
Стэцке́віч;;;;;;;;
Сува́лкі;;;;;;;;
Сува́льшчына;;;;;;;;
Суво́раў;;;;;;;;
Су́днік;;;;;;;;
Судэ́ты;;;;;;Sudety;;
Суза́на;;;;;;;;
Сукені́цкі;;;;;;Sukiennicki;;
Сума́тра;;;;;;Sumatra;;
Су́прасьль;;;;;;;;
Супру́н;;;;;;;;
Су́раж;;;;;;;;
Сурві́лла;Іво́нка Сурві́лла;;;;;;;
Сургу́т;;;;;;;;
Су́рмач;Га́нна Су́рмач;;;;;;;
Сурначо́ў;;;;;;;;
Суса́нін;;;;;;;;
Сухадо́льскі;;;;;;;;
Сцыпіё́н;;;;;;Scipio;;
Сыбі́р;;;;;;;;
Сыле́зія;;;;;;;;
Сы́львія;;;;;;;;
Сымано́віч;;;;;;;;
Сы́мба;;;;;;;;
Сымо́н;;;;;;;;
Сымо́н-музы́ка;;;;;;;;
Сы́мпсан;;;;;;Simpson;;
Сынґапу́р;;;;;;;;
Сынко́вічы;;;;;;;;
Сы́нтыя;;;;;;Cynthia;;
Сырако́мля;;;;;;;;
Сы́руць;;;;;;;;
Сыс;;;;;;;;
Сыцы́лія;;;;;;Sicilia;;
Сьвентаржэ́цкі;;;;;;;;
Сьве́ржань;;;;;;;;
Сьветаза́р;;;;;;;;
Сьветлаго́рск;;;;;;;;
Сьвё́нтак;;;;;;;;
Сьвідрыга́йла;;;;;;;;
Сьвір;;;;;;;;
Сьвіры́д;;;;;;;;
Сьві́слач;;;;;;;;
Сьвіфт;;;;;;Swift;;
Сьві́цязь;;;;;;;;
Сьвянці́цкі;;;;;;;;
Сьвянця́ны;;;;;;;;
Сьвятасла́ў;;;;;;;;
Сьвятла́на;;;;;;;;
Сьлюнько́ў;;;;;;;;
Сьляжэ́віч;;;;;;;;
Сьмі́лавічы;;;;;;;;
Сьмірно́ў;;;;;;;;
Сьміт;;;;;;Smith;;
Сьмято́на;;;;;;Smetona;;
Сьне́чкус;;;;;;Sniečkus;;
Сьнягу́рскі;;;;;;;;
Сьпіно́за;;;;;;Spinosa;;
Сьпірыдо́наў;;;;;;;;
Сьцепана́вічус;;;;;;Steponavičius;;
Сьцепані́да;;;;;;;;
Сьцепулё́нак;;;;;;;;
Сьцяпа́н;;;;;;;;
Сэві́льля;;;;;;Sevilla;;
Сэ́йны;;;;;;;;
Сэ́леш;Мо́ніка Сэ́леш;;;;;Seleš;;
Сэ́лінджэр;;;;;;Salinger;;
Сэльвясю́к;;;;;;;;
Сэмюэ́ль;;;;;;Samuel;;
Сэнт-Экзюпэры́;;;;;;Saint-Exupéry;;
Сэ́рбія;;;;;;;;
Сэ́рвач;;;;;;;;
Сюза́на;;;;;;;;
Сяднё́ў;;;;;;;;
Сядо́ў;;;;;;;;
Сяма́шка;;;;;;;;
Сямё́н;;;;;;;;
Сямё́наў;;;;;;;;
Сямё́наў-Цяньша́ньскі;;;;;;;;
Сянке́віч;;;;;;;;
Сянно́;;;;;;;;
Сянько́;;;;;;;;
Сянько́ўскі;;;;;;;;
Сярге́й;;;;;;;;
Сяржу́к;;;;;;;;
Сярэ́дзіч;;;;;;;;
Сярэдняве́чча;;;;;;;;
Та́дас;;;;;;Tadas;;
Таджыкіста́н;;;;;;;;
Та́дзік;;;;;;;;
Тадэ́вуш;;;;;;;;
Тайва́нь;;;-ню;;;;;
Тайля́нд;;;;;;;;
Таймс;;;;;;Times;;
Таймы́р;;;;;;;;
Талачы́н;;;;;;;;
Талачы́ншчына;;;;;;;;
Тале́да;;;;;;Toledo;;
Таліба́н;;;;;;Taliban;;
Та́лін;;;;;;Tallinn;;
Тало́чка;;;;;;;;
Талсто́й;;;;;Талсты́;;;
Талсты́;Леў Талсты́;;Талсто́га;;;;;
Тама́ра;;;;;;;;
Тама́ш;;;;;;;;
Тамашэ́ўскі;;;;;;;;
Тамбо́ў;;;;;;;;
Тана́тас;;;;;;Thanatos;;
Танза́нія;;;;;;;;
Та́ня;;;;;;;;
Тапчэ́ўскі;;;;;;;;
Таразе́віч;;;;;;;;
Тара́с;;;;;;;;
Тара́саў;;;;;;;;
Тарасе́віч;;;;;;;;
Тарашке́віч;;;;;;;;
Тарквэма́да;;;;;;Torquemada;;
Тарко́ўскі;;;;;;;;
Таро́нта;;;;;;Toronto;;
Та́рту;;;;;;Tartu;;
Тары́ба;;;;;;Taryba;;
Тасма́нія;;;;;;Tasmania;;
Татарста́н;;;;;;;;
Тата́рыя;;;;;;;;
Та́тры;;;;;;;;
Таўла́й;;;;;;;;
Та́ўрыя;;;;;;;;
Таўціві́л;;;;;;;;
Тацы́т;;;;;;Tacitus;;
Таця́на;;;;;;;;
Ташке́нт;;;;;;;;
Тбілі́сі;;;;;;;;
Твары́цкі;;;;;;;;
Твэн;Марк Твэн;;;;;Twaine;;
Ткачо́ў;;;;;;;;
То́дар;;;;;;;;
То́йнбі;;;;;;Toynbee;;
То́кіё;;;;;;Tokyo;;
То́лік;;;;;;;;
То́лкін;;;;;;Tolkien;;
То́мас;;;;;;Thomas;;
То́маш;;;;;;Tomáš;;
То́мпсан;;;;;;Thompson;;
Томск;;;;;;;;
То́нґа;;;;;;;;
То́ня;;;;;;;;
То́рвальдсэн;;;;;;Thorvaldsen;;
Травія́та;;;;;;Traviata;;
трае́цкі;Трае́цкае Прадме́сьце;;;;;;;
Трака́й;;;;;Тро́кі;;;
Трансыльва́нія;;;;;;;;
Трасьцяне́ц;;;;;;;;
Тра́ўґут;;;;;;Traugutt;;
Трафі́м;;;;;;;;
Трацяко́ўская ґалерэ́я;;;;;;;;
Трая́н;;;;;;;;
Тро́йца;;;;;;;;
Тро́кі;;;Тро́каў;;;;;
Тро́цкі;;;;;;;;
Трубяцкі́;;;;;;;;
Тру́ман;;;;;;Truman;;
Трутнё́ў;;;;;;;;
Тру́хан;;;;;;;;
Трыгубо́віч;;;;;;;;
Трышча́н;;;;;;;;
Тува́;;;;;;;;
Ту́ґлас;Фрыдэбэ́рт Ту́ґлас;;;;;Tuglas;;
Туке́ркес;;;;;;;;
Тулю́з-Лятрэ́к;;;;;;Toulouse-Lautrec;;
Ту́маш;;;;;;;;
Туні́с;;;;;;;;
Ту́раў;;;;;;;;
Турге́неў;;;;;;;;
Турґе́лі;;;;;;;;
Туро́нак;;;;;;;;
Ту́рцыя;;;;;;;;
Туры́н;;;;;;Torino;;
Турэ́ччына;;;;;;;;
Тутанхамо́н;;;;;;;;
Тыбэ́т;;;;;;;;
Ты́валі;парк;;;;;Tivoli;;
Тызэнга́ўз;;;;;;;;
Тыйт;;;;;;Tiit;;
Ты́льзыт;;;;;;Tilsit;;
Тымо́р;;;;;;;;
Тыра́на;;;;;;Tirana;;
Ты́та;;;;;;Tito;;
Ты́тус;;;;;;;;
Тыфлі́с;;;;;;;;
Тыцыя́н;;;;;;Tiziano;;
Тычы́на;;;;;;;;
Тышке́віч;;;;;;;;
Тэадо́р;;;;;;Theodor;;
Тэ́керэй;;;;;;Thackeray;;
Тэ́ксас;;;;;;Texas;;
Тэль-Аві́ў;;;;;;Tel-Aviv;;
Тэ́мза;;;;;;Thames;;
Тэмі́да;;;;;;;;
Тэ́рнэр;;;;;;Turner;;
Тэртулія́н;;;;;;Tertullianus;;
Тэрцы́на;;;;;;;;
Тэрэ́за;;;;;;;;
Тэрэ́спаль;;;;;;;;
Тэха́с;;;;;Тэ́ксас;;;
Тэ́чар;Ма́рґарэт Тэ́чар;;;;;Thatcher;;
Уаґаду́ґу;;;;;;Ouagadougou;;
Уа́йлд;О́скар Уа́йлд;;;;;Wilde;;
Уа́йт;Том Уа́йт;;;;;White;;
Убарэ́віч;;;;;;;;
Ува́равічы;;;;;;;;
Ува́раў;;;;;;;;
Уґа́нда;;;;;;;;
У́жупіс;;;;;Зарэ́чча;;;
Узбэкіста́н;;;;;;;;
Уі́льсан;;;;;;Wilson;;
Уі́льям;;;;;;William;;
Уі́нстан;;;;;;Winston;;
Уі́тмэн;;;;;;Whitman;;
Украі́на;;;;;;;;
Уладзікаўка́з;;;;;;;;
Уладзі́мер;;;;;;;;
Уладзісла́ў;;;;;;;;
Ула́дзя;;;;;;;;
Ула́с;;;;;;;;
Ула́саў;;;;;;;;
Ула́шчык;;;;;;;;
Улі́с;;;;;;Ulysses;;
У́лманіс;;;;;;Ulmanis;;
У́льбрыхт;;;;;;Ulbricht;;
У́льрых;;;;;;Ulrich;;
Улья́наў;;;;;;;;
Улялю́м;;;;;;;;
Умбэ́рта;;;;;;Umberto;;
Уне́жма;;;;;;;;
Уо́лтэр;;;;;;Walter;;
У́псала;;;;;;Uppsala;;
Ура́л;;;;;;;;
У́рбан;;;;;;;;
Урбана́вічус;;;;;;Urbanavičius;;
Урбано́віч;;;;;;;;
Уро́цлаў;;;;;;Wrocław;;
Урсу́ла;;;;;;;;
Урубле́ўскі;;;;;;;;
Уруґва́й;;;;;;;;
Уру́пінск;;;;;;;;
Уру́чча;;;;;;;;
Уры́цкі;;;;;;;;
Усе́валад;;;;;;;;
Усе́люб;;;;;;;;
Усясла́ў;;;;;;;;
Ушако́ў;;;;;;;;
Ушы́нскас;;;;;;Ušinskas;;
Ушы́нскі;;;;;;;;
Уэ́лс;Ге́рбэрт Уэ́лс;;;;;Wells;;
Фабэржэ́;;;;;;Fabergé;;
Фадзе́еў;;;;;;;;
Фальста́ф;;;;;;Falstaff;;
Фа́ніпаль;;;;;;;;
Фаро́с;;;;;;;;
Фа́рэнгайт;;;-та;;;Fahrenheit;;
Фасбі́ндэр;;;;;;Fassbinder;;
Фа́смэр;;;;;;;;
Фа́тыма;мясцовасьць у Партуґаліі;;;;;Fátima;;
Фаўст;;;;;;Faust;;
Феафа́н;;;;;;;;
Федаро́віч;;;;;;;;
Федаро́ўскі;;;;;;;;
Федарэ́нка;;;;;;;;
Фе́дзя;;;;;;;;
Фё́дараў;;;;;;;;
Фіґаро́;;;;;;Figaro;;
Фі́джы;;;;;;Fiji;;
Фідэ́ль;;;;;;Fidel;;
Фіё́ль;Швайпо́льт Фіё́ль;;;;;;;
Філарэ́т;;;;;;;;
Філафе́й;;;;;;;;
Фі́лбі;;;;;;Philby;;
Філіпі́ны;;;;;;;;
Філіпо́віч;;;;;;;;
Філо́н;Філо́н Кмі́та-Чарнабы́льскі;;;;;;;
Філядэ́льфія;;;;;;Philadelphia;;
Фі́ма;;;;;;;;
Фі́нберг;;;;;;;;
Фінля́ндыя;;;;;;;;
Фі́нчлі;;;;;;Finchley;;
Фінэґа́н;“Памі́нкі па Фінэґа́ну”;;;;;Finnegan;;
Фі́хтэ;;;;;;Fichte;;
Фіцджэ́ралд;;;;;;Fitzgerald;;
Фларыя́н;;;;;;;;
Фло́рыда;;;;;;Florida;;
Флябэ́р;;;;;;Flaubert;;
Фля́ндрыя;;;;;;;;
Флярэ́нцыя;;;;;;Firenze;;
Фо́лклэнды;;;;;;Falkland;;
Фо́лкнэр;Уі́льям Фо́лкнэр;;-ра;;;Faulkner;;
Фо́рман;;;;;;Forman;;
Фо́рсайт;;;;;;;;
Фо́рстэр;;;;;;Forster;;
Фра́йбурґ;;;;;;Freiburg;;
Фрало́ў;;;;;;;;
Фра́нак;;;;;;;;
Франке́віч;;;;;;;;
Франкенштэ́йн;;;;;;;;
Франко́;;;;;;;;
Фра́нкфурт;;;;;;Frankfurt;;
Франс;;;;;;France;;
Франсуа́;;;;;;François;;
Франсуа́за;Франсуа́за Саґа́н;;;;;Françoise;;
Франу́к;;;-ка́;;;;;
Франц;;;Фра́нца;;;;;
Франці́шак;;;-шка;;;;;
Францы́ск;;;;;;;;
Фра́нцыя;;;;;;;;
Франчэ́ска;;;;;;Francesco;;
Фройд;Зы́гмунд Фройд;;;;;Freud;;
Фром;Эрых Фром;;;;;Fromm;;
Фру́нзэ;Міхаі́л Фру́нзэ;<i>нязьм.</i>;;;;;;
Фры́длянд;;;;;;Friedland;;
Фры́дрых;;;;;;Friedrich;;
Фрыдрыхштра́сэ;;;;;;Friedrichstraße;;
Фры́дрых-Вільге́льм;;;;;;Friedrich-Wilhelm;;
Фры́дэбэрт;;;;;;Fridebert;;
Фрыдэ́рык;;;;;;Fryderyk;;
Фрыц;;;;;;Fritz;;
Фры́цьёф;;;;;;Fridtjof;;
Фрыш;;;;;;Frisch;;
Фры́шман;;;;;;Frischmann;;
Фрэ́дзі;Фрэ́дзі Мэ́ркуры;;;;;Freddie;;
Фрэ́дра;;;;;;Fredro;;
Фрэнк;;;;;;Frenk;;
Фрэ́нклін;Фрэ́нклін Ру́звэльт;;;;;Franklin;;
Фрэ́нсіс;;;;;;Francis;;
Фуко́;;;;;;Foucault;;
Фукс;;;;;;Fuchs;;
Фу́рманаў;;;;;;Фурманов;;
Фурс;;;;;;;;
Фур’е́;;;;;;Fourier;;
Фуэ́нтэс;;;;;;Fuentes;;
Фэдэ́цкі;;;;;;Fedecki;;
Фэ́лікс;;;;;;;;
Фэлі́ні;;;;;;Fellini;;
Фэ́ля;;;;;;;;
Фэмі́да;;;;;Тэмі́да;;;
Фэ́нікс;;;;;;;;
Фэ́рґюсан;;;;;;Fergusson;;
Фэрдына́нд;;;;;;Ferdinand;;
Фэрна́ндэс;;;;;;Fernandez;;
Фюнэ́с;Луі́ дэ Фюнэ́с;;;;;Funès;;
Хаба́раўск;;;;;;;;
Хадасе́віч;;;;;;;;
Хадке́віч;;;;;;;;
Хады́ка;;;-кі, <i>Т</i> -кам, <i>М</i> -ку;;;;;
Хажо́ва;;;;;;;;
Ха́ім;;;;;;;;
Ха́йдэгер;;;;;Га́йдэґер;;;
Ха́йкін;;;;;;;;
Халімо́н;;;;;;;;
Хало́пенічы;;;;;;;;
Хаму́ціюс;;;;;;;;
Ханаа́н;;;;;;;;
Ха́нсэн;;;;;Га́нсэн;;;
Ханты́-Мансі́йск;;;;;;;;
Ханука́;;;;;;;;
Харашке́віч;;;;;;;;
